date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:07	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:09:57%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Home	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.4a34f3.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:11	10971/10971	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:01%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FHome	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordb5aa.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:14	242/242	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:10:04%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus/css/LIB.lib.framework.withus.css?-46d09ff1	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus/css/LIB.lib.framework.withus687c.css	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:15	21557/21557	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:10:06%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus.css/css/LIB.lib.framework.withus.css.css?-5e1f03fe	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus.css/css/LIB.lib.framework.withus.css3659.css	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:16	2545/2545	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:10:07%20GMT	https://klassenresearch.orbs.com/$widget2/lib.withus.css.wu_formatted/css/LIB.lib.withus.css.wu_formatted.css?ffedc73	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.withus.css.wu_formatted/css/LIB.lib.withus.css.wu_formatteda430.css	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:19	1059/1059	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:10:08%20GMT	https://klassenresearch.orbs.com/$widget2/lib.ui.popup.win/css/LIB.lib.ui.popup.win.css?29eb85d7	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.ui.popup.win/css/LIB.lib.ui.popup.win183b.css	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:19	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:10%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Python	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.508964.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:20	10979/10979	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:10%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FPython	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordc0bc.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:24	256/256	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:14%20GMT	https://klassenresearch.orbs.com/$widget2/lib.util.formatting.html/js/LIB.lib.util.formatting.html.js?46aefb22	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.util.formatting.html/js/LIB.lib.util.formatting.html0c1b.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:25	216471/216471	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:12%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus/js/LIB.lib.framework.withus.js?-485d6c4d	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus/js/LIB.lib.framework.withus4e88.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:30	89295/89295	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:18%20GMT	https://klassenresearch.orbs.com/$widget2/lib.ui.tree/js/LIB.lib.ui.tree.js?-6f6bd2a5	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.ui.tree/js/LIB.lib.ui.treea2eb.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:32	6738/6738	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:22%20GMT	https://klassenresearch.orbs.com/$widget2/lib.ui.popup.win/js/LIB.lib.ui.popup.win.js?-e1f2067	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.ui.popup.win/js/LIB.lib.ui.popup.win2659.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:33	914/914	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:24%20GMT	https://klassenresearch.orbs.com/$widget2/lib.ui.menu.menu_manager/js/LIB.lib.ui.menu.menu_manager.js?-956b826	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.ui.menu.menu_manager/js/LIB.lib.ui.menu.menu_managerc8f3.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:38	12146/12146	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:25%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.goo_keyboard/js/LIB.lib.framework.goo_keyboard.js?-40184006	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.goo_keyboard/js/LIB.lib.framework.goo_keyboard1859.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:29%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Research	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.580d93.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:42	10989/10989	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:31%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FResearch	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password7f90.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:44	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:35%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Curriculum+Vitae	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.5bf211.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:44	2545/2545	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:10:35%20GMT	https://klassenresearch.orbs.com/$widget2/lib.withus.css.wu_formatted/css/LIB.lib.withus.css.wu_formatted.css?-3f41a61e	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.withus.css.wu_formatted/css/LIB.lib.withus.css.wu_formatted8c35.css	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:45	11019/11019	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:36%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FCurriculum+Vitae	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password4a6a.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:45	256/256	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:36%20GMT	https://klassenresearch.orbs.com/$widget2/lib.util.formatting.html/js/LIB.lib.util.formatting.html.js?8923ec9	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.util.formatting.html/js/LIB.lib.util.formatting.html4698.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:47	89295/89295	---MC-	200	added ('OK')	application/javascript	date:Fri,%2029%20Nov%202013%2017:10:36%20GMT	https://klassenresearch.orbs.com/$widget2/lib.ui.tree/js/LIB.lib.ui.tree.js?-348cc283	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.ui.tree/js/LIB.lib.ui.tree7c90.js	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:38%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Other+Activities	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.5fc49a.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:50	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:40%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Astronomy+Resources	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.61b309.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:50	11019/11019	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:40%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FOther+Activities	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordd6cb.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:55	11031/11031	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:43%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FAstronomy+Resources	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password4816.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:10:57	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:48%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Design	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.632307.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:06	10979/10979	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:10:49%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FDesign	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordaa16.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:10:58%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/IDL+Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.65ca0d.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:12	10987/10987	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:00%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FIDL+Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password97f4.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:13	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:03%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Run+an+IDL+script+at+startup	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.67daf7.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:16	11070/11070	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:05%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FRun+an+IDL+script+at+startup	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password0e32.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:07%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Emulate+linspace+and+logspace	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.69c9e3.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:20	11074/11074	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:09%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FEmulate+linspace+and+logspace	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password41a7.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:26	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:12%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/UNIX+Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.6bd4f6.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:28	10991/10991	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:18%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FUNIX+Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password3664.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:29	785/785	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Nov%202013%2017:11:20%20GMT	https://klassenresearch.orbs.com/Adding+a+directory+to+your+PATH	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/Adding+a+directory+to+your+PATH.6d.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:30	785/785	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Nov%202013%2017:11:21%20GMT	https://klassenresearch.orbs.com/A+script+to+check+a+file%27s+size	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/A+script+to+check+a+file's+size.6e.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:33	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:24%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Timing+a+program+from+the+shell	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.6f9c08.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:35	11081/11081	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:25%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FTiming+a+program+from+the+shell	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordc82b.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:37	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:27%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Customizing+vim	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.711b52.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:39	11015/11015	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:29%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FCustomizing+vim	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordc703.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:40	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:30%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Checksums	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.73a1c9.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:44	10993/10993	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:32%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FChecksums	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password5491.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:44	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:35%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/High-Performance+Computing	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.75e602.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:47	11062/11062	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:36%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FHigh-Performance+Computing	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password60b1.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:38%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Running+FLASH+on+SciNet	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.772dea.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:50	11050/11050	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:39%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FRunning+FLASH+on+SciNet	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password3552.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:50	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:40%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Links	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.79c065.delayed	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:52	10975/10975	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20Nov%202013%2017:11:42%20GMT	https://klassenresearch.orbs.com/_userauth/password?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FLinks	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/passwordc8f1.html	(from https://klassenresearch.orbs.com/Plotting+with+Python)
18:11:55	3013/3013	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:11:46%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauth.css?-716a6b43	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauthed49.css	(from https://klassenresearch.orbs.com/)
18:11:56	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:47%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2F	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.7ca868.delayed	(from https://klassenresearch.orbs.com/)
18:11:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:11:48%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FHome	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.7db5aa.delayed	(from https://klassenresearch.orbs.com/Home)
18:12:04	3013/3013	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:11:54%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauth.css?3747270e	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauthde82.css	(from https://klassenresearch.orbs.com/Python)
18:12:10	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:00%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FPython	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.7fc0bc.delayed	(from https://klassenresearch.orbs.com/Python)
18:12:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:02%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FResearch	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.807f90.delayed	(from https://klassenresearch.orbs.com/Research)
18:12:14	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:05%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Curriculum%20Vitae	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.8155b2.delayed	(from https://klassenresearch.orbs.com/Curriculum+Vitae)
18:12:18	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:09%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FCurriculum+Vitae	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.824a6a.delayed	(from https://klassenresearch.orbs.com/Curriculum+Vitae)
18:12:21	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:12%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Other%20Activities	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.834ee6.delayed	(from https://klassenresearch.orbs.com/Other+Activities)
18:12:26	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:17%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FOther+Activities	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.84d6cb.delayed	(from https://klassenresearch.orbs.com/Other+Activities)
18:12:28	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:19%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Astronomy%20Resources	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.853a64.delayed	(from https://klassenresearch.orbs.com/Astronomy+Resources)
18:12:33	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:24%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FAstronomy+Resources	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.864816.delayed	(from https://klassenresearch.orbs.com/Astronomy+Resources)
18:12:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:29%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FDesign	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.87aa16.delayed	(from https://klassenresearch.orbs.com/Design)
18:12:39	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:30%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/IDL%20Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.8885a3.delayed	(from https://klassenresearch.orbs.com/IDL+Tips)
18:12:42	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:33%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FIDL+Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.8997f4.delayed	(from https://klassenresearch.orbs.com/IDL+Tips)
18:12:47	3013/3013	---MC-	200	added ('OK')	text/css	date:Fri,%2029%20Nov%202013%2017:12:37%20GMT	https://klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauth.css?-4033ab86	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/$widget2/lib.framework.withus.css.admin_userauth/css/LIB.lib.framework.withus.css.admin_userauth8900.css	(from https://klassenresearch.orbs.com/Run+an+IDL+script+at+startup)
18:12:48	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:39%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Run%20an%20IDL%20script%20at%20startup	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.8b5175.delayed	(from https://klassenresearch.orbs.com/Run+an+IDL+script+at+startup)
18:12:49	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:40%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FRun+an+IDL+script+at+startup	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.8c0e32.delayed	(from https://klassenresearch.orbs.com/Run+an+IDL+script+at+startup)
18:12:50	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:42%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/Emulate%20linspace%20and%20logspace	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.8d6549.delayed	(from https://klassenresearch.orbs.com/Emulate+linspace+and+logspace)
18:12:55	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:46%20GMT	https://klassenresearch.orbs.com/_userauth/login?finish_url=http%3A%2F%2Fklassenresearch.orbs.com%2FEmulate+linspace+and+logspace	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/login.8e41a7.delayed	(from https://klassenresearch.orbs.com/Emulate+linspace+and+logspace)
18:12:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2029%20Nov%202013%2017:12:49%20GMT	http://klassenresearch.orbs.com/_userauth/password?finish_url=http://klassenresearch.orbs.com/UNIX%20Tips	/home/michal/websites/%20python_plotting/klassenresearch.orbs.com/_userauth/password.8f8240.delayed	(from https://klassenresearch.orbs.com/UNIX+Tips)
